Tiempo (s)	Voltaje (V)
62.942000	2.524977
62.943000	2.525298
62.944000	2.527872
62.945000	2.532376
62.946000	2.536880
62.947000	2.542349
62.948000	2.547175
62.949000	2.551357
62.950000	2.554574
62.951000	2.555217
62.952000	2.556182
62.953000	2.555539
62.954000	2.553930
62.955000	2.549748
62.956000	2.546209
62.957000	2.541384
62.958000	2.538167
62.959000	2.536237
62.960000	2.536880
62.961000	2.537202
62.962000	2.538488
62.963000	2.540419
62.964000	2.543957
62.965000	2.546853
62.966000	2.549105
62.967000	2.550713
62.968000	2.550392
62.969000	2.551035
62.970000	2.549748
62.971000	2.546853
62.972000	2.543636
62.973000	2.539775
62.974000	2.537845
62.975000	2.535271
62.976000	2.534950
62.977000	2.535915
62.978000	2.537523
62.979000	2.541062
62.980000	2.544923
62.981000	2.548461
62.982000	2.553609
62.983000	2.556182
62.984000	2.558113
62.985000	2.558113
62.986000	2.558434
62.987000	2.554896
62.988000	2.552000
62.989000	2.547175
62.990000	2.543636
62.991000	2.539775
62.992000	2.538810
62.993000	2.538167
62.994000	2.540740
62.995000	2.542671
62.996000	2.547818
62.997000	2.553287
62.998000	2.557469
62.999000	2.560365
63.000000	2.561651
63.001000	2.561973
63.002000	2.560686
63.003000	2.558113
63.004000	2.553930
63.005000	2.547818
63.006000	2.542992
63.007000	2.538167
63.008000	2.535593
63.009000	2.535593
63.010000	2.536880
63.011000	2.540419
63.012000	2.546209
63.013000	2.552000
63.014000	2.559399
63.015000	2.566799
63.016000	2.572911
63.017000	2.577093
63.018000	2.580632
63.019000	2.581275
63.020000	2.580310
63.021000	2.577737
63.022000	2.573876
63.023000	2.570016
63.024000	2.566155
63.025000	2.564225
63.026000	2.564225
63.027000	2.565512
63.028000	2.567764
63.029000	2.571946
63.030000	2.575485
63.031000	2.579345
63.032000	2.583527
63.033000	2.586101
63.034000	2.586101
63.035000	2.584814
63.036000	2.580632
63.037000	2.575485
63.038000	2.568407
63.039000	2.561973
63.040000	2.554896
63.041000	2.548783
63.042000	2.545566
63.043000	2.543957
63.044000	2.542992
63.045000	2.545888
63.046000	2.549748
63.047000	2.553930
63.048000	2.558434
63.049000	2.562295
63.050000	2.566477
63.051000	2.569051
63.052000	2.570337
63.053000	2.569051
63.054000	2.568086
63.055000	2.564868
63.056000	2.561651
63.057000	2.559399
63.058000	2.557147
63.059000	2.557147
63.060000	2.559078
63.061000	2.561651
63.062000	2.566155
63.063000	2.571624
63.064000	2.577415
63.065000	2.581919
63.066000	2.586423
63.067000	2.589640
63.068000	2.589962
63.069000	2.589318
63.070000	2.586101
63.071000	2.581597
63.072000	2.576772
63.073000	2.571946
63.074000	2.567120
63.075000	2.564547
63.076000	2.562616
63.077000	2.562295
63.078000	2.563582
63.079000	2.565190
63.080000	2.568407
63.081000	2.572589
63.082000	2.576772
63.083000	2.580632
63.084000	2.583527
63.085000	2.584171
63.086000	2.584493
63.087000	2.581919
63.088000	2.578380
63.089000	2.573876
63.090000	2.569051
63.091000	2.566477
63.092000	2.564868
63.093000	2.563903
63.094000	2.565834
63.095000	2.568729
63.096000	2.572589
63.097000	2.577415
63.098000	2.582562
63.099000	2.586745
63.100000	2.589318
63.101000	2.591570
63.102000	2.591892
63.103000	2.589640
63.104000	2.587388
63.105000	2.582562
63.106000	2.576772
63.107000	2.570981
63.108000	2.567442
63.109000	2.564547
63.110000	2.563903
63.111000	2.564547
63.112000	2.568086
63.113000	2.572589
63.114000	2.579345
63.115000	2.585458
63.116000	2.591570
63.117000	2.595109
63.118000	2.597683
63.119000	2.597361
63.120000	2.595431
63.121000	2.592535
63.122000	2.588031
63.123000	2.583206
63.124000	2.577415
63.125000	2.574198
63.126000	2.571303
63.127000	2.570981
63.128000	2.571624
63.129000	2.574520
63.130000	2.578702
63.131000	2.584171
63.132000	2.588353
63.133000	2.592857
63.134000	2.594787
63.135000	2.596074
63.136000	2.595752
63.137000	2.593500
63.138000	2.590927
63.139000	2.586101
63.140000	2.583206
63.141000	2.580310
63.142000	2.579345
63.143000	2.578702
63.144000	2.581597
63.145000	2.584814
63.146000	2.590283
63.147000	2.595109
63.148000	2.600578
63.149000	2.604117
63.150000	2.606690
63.151000	2.607012
63.152000	2.607655
63.153000	2.605725
63.154000	2.602186
63.155000	2.598326
63.156000	2.593822
63.157000	2.588353
63.158000	2.586101
63.159000	2.584171
63.160000	2.584493
63.161000	2.586423
63.162000	2.588353
63.163000	2.592857
63.164000	2.596396
63.165000	2.598648
63.166000	2.600578
63.167000	2.600900
63.168000	2.600256
63.169000	2.598326
63.170000	2.594465
63.171000	2.589962
63.172000	2.584493
63.173000	2.579345
63.174000	2.575806
63.175000	2.572589
63.176000	2.571946
63.177000	2.573233
63.178000	2.576772
63.179000	2.579989
63.180000	2.584171
63.181000	2.588353
63.182000	2.592535
63.183000	2.596717
63.184000	2.597683
63.185000	2.599613
63.186000	2.598004
63.187000	2.595752
63.188000	2.593179
63.189000	2.586423
63.190000	2.583206
63.191000	2.579024
63.192000	2.576450
63.193000	2.575485
63.194000	2.576772
63.195000	2.579667
63.196000	2.582884
63.197000	2.588031
63.198000	2.592857
63.199000	2.596396
63.200000	2.600578
63.201000	2.601221
63.202000	2.600900
63.203000	2.598326
63.204000	2.595431
63.205000	2.589640
63.206000	2.585458
63.207000	2.579345
63.208000	2.577093
63.209000	2.575163
63.210000	2.575485
63.211000	2.577415
63.212000	2.580632
63.213000	2.585458
63.214000	2.590605
63.215000	2.593822
63.216000	2.597683
63.217000	2.598969
63.218000	2.597683
63.219000	2.595752
63.220000	2.591248
63.221000	2.586423
63.222000	2.578702
63.223000	2.572589
63.224000	2.566799
63.225000	2.562616
63.226000	2.560686
63.227000	2.560686
63.228000	2.562616
63.229000	2.565512
63.230000	2.568407
63.231000	2.570981
63.232000	2.572589
63.233000	2.573876
63.234000	2.574520
63.235000	2.573555
63.236000	2.571624
63.237000	2.569372
63.238000	2.564547
63.239000	2.560365
63.240000	2.555861
63.241000	2.552965
63.242000	2.552644
63.243000	2.552644
63.244000	2.555217
63.245000	2.559078
63.246000	2.563582
63.247000	2.569372
63.248000	2.574520
63.249000	2.579024
63.250000	2.582884
63.251000	2.582562
63.252000	2.581275
63.253000	2.578058
63.254000	2.572911
63.255000	2.566799
63.256000	2.560365
63.257000	2.555217
63.258000	2.551035
63.259000	2.549105
63.260000	2.550713
63.261000	2.553930
63.262000	2.560686
63.263000	2.568729
63.264000	2.578058
63.265000	2.587066
63.266000	2.596074
63.267000	2.602830
63.268000	2.606369
63.269000	2.608621
63.270000	2.607334
63.271000	2.603152
63.272000	2.597039
63.273000	2.589640
63.274000	2.581919
63.275000	2.575806
63.276000	2.570981
63.277000	2.566477
63.278000	2.563903
63.279000	2.563582
63.280000	2.563582
63.281000	2.565190
63.282000	2.565834
63.283000	2.565190
63.284000	2.562295
63.285000	2.559721
63.286000	2.555861
63.287000	2.550713
63.288000	2.543957
63.289000	2.536880
63.290000	2.528837
63.291000	2.522725
63.292000	2.518864
63.293000	2.517577
63.294000	2.519186
63.295000	2.524012
63.296000	2.531411
63.297000	2.540740
63.298000	2.549426
63.299000	2.558434
63.300000	2.565512
63.301000	2.572589
63.302000	2.575485
63.303000	2.578702
63.304000	2.579345
63.305000	2.578702
63.306000	2.576450
63.307000	2.574520
63.308000	2.572911
63.309000	2.572589
63.310000	2.574520
63.311000	2.576128
63.312000	2.579024
63.313000	2.581597
63.314000	2.585136
63.315000	2.587066
63.316000	2.588031
63.317000	2.586745
63.318000	2.584493
63.319000	2.580310
63.320000	2.575485
63.321000	2.568729
63.322000	2.560686
63.323000	2.554574
63.324000	2.548461
63.325000	2.545244
63.326000	2.543957
63.327000	2.543636
63.328000	2.546531
63.329000	2.550713
63.330000	2.555217
63.331000	2.561973
63.332000	2.567764
63.333000	2.574198
63.334000	2.577415
63.335000	2.579667
63.336000	2.579667
63.337000	2.578058
63.338000	2.573233
63.339000	2.568407
63.340000	2.563582
63.341000	2.559399
63.342000	2.556826
63.343000	2.556182
63.344000	2.556504
63.345000	2.559721
63.346000	2.563260
63.347000	2.568407
63.348000	2.572911
63.349000	2.577093
63.350000	2.579345
63.351000	2.580632
63.352000	2.579667
63.353000	2.578058
63.354000	2.573876
63.355000	2.569372
63.356000	2.564225
63.357000	2.559721
63.358000	2.557469
63.359000	2.556182
63.360000	2.556504
63.361000	2.558756
63.362000	2.563582
63.363000	2.569372
63.364000	2.575163
63.365000	2.580632
63.366000	2.584493
63.367000	2.586101
63.368000	2.586745
63.369000	2.585136
63.370000	2.581597
63.371000	2.576128
63.372000	2.570981
63.373000	2.565834
63.374000	2.561330
63.375000	2.558434
63.376000	2.557469
63.377000	2.558113
63.378000	2.561008
63.379000	2.565190
63.380000	2.570337
63.381000	2.574841
63.382000	2.579345
63.383000	2.583206
63.384000	2.583849
63.385000	2.583849
63.386000	2.580954
63.387000	2.574198
63.388000	2.562295
63.389000	2.545244
63.390000	2.525620
63.391000	2.501814
63.392000	2.476077
63.393000	2.447445
63.394000	2.416883
63.395000	2.383747
63.396000	2.347394
63.397000	2.308468
63.398000	2.265681
63.399000	2.219677
63.400000	2.171742
63.401000	2.119304
63.402000	2.066544
63.403000	2.009280
63.404000	1.948478
63.405000	1.882849
63.406000	1.818186
63.407000	1.760279
63.408000	1.713310
63.409000	1.679209
63.410000	1.669879
63.411000	1.699476
63.412000	1.774113
63.413000	1.895396
63.414000	2.068474
63.415000	2.289809
63.416000	2.552000
63.417000	2.842180
63.418000	3.149088
63.419000	3.461144
63.420000	3.771592
63.421000	4.073353
63.422000	4.363854
63.423000	4.640522
63.424000	4.824217
63.425000	4.843198
63.426000	4.849310
63.427000	4.853814
63.428000	4.856709
63.429000	4.860248
63.430000	4.862178
63.431000	4.864430
63.432000	4.866682
63.433000	4.867004
63.434000	4.868613
63.435000	4.868934
63.436000	4.869899
63.437000	4.869578
63.438000	4.869256
63.439000	4.869578
63.440000	4.869578
63.441000	4.870865
63.442000	4.870865
63.443000	4.870865
63.444000	4.870543
63.445000	4.868291
63.446000	4.866682
63.447000	4.862178
63.448000	4.854779
63.449000	4.834190
63.450000	4.745077
63.451000	4.553983
63.452000	4.308521
63.453000	4.034426
63.454000	3.752933
63.455000	3.474978
63.456000	3.215360
63.457000	2.981801
63.458000	2.781377
63.459000	2.618272
63.460000	2.492163
63.461000	2.402728
63.462000	2.345143
63.463000	2.313615
63.464000	2.301712
63.465000	2.303642
63.466000	2.313294
63.467000	2.326162
63.468000	2.339674
63.469000	2.350290
63.470000	2.356724
63.471000	2.359941
63.472000	2.358654
63.473000	2.353507
63.474000	2.346751
63.475000	2.337743
63.476000	2.328735
63.477000	2.319406
63.478000	2.310720
63.479000	2.301712
63.480000	2.293348
63.481000	2.285305
63.482000	2.277262
63.483000	2.268576
63.484000	2.261177
63.485000	2.252813
63.486000	2.245092
63.487000	2.236084
63.488000	2.228685
63.489000	2.221285
63.490000	2.215173
63.491000	2.210991
63.492000	2.208739
63.493000	2.208417
63.494000	2.209704
63.495000	2.213243
63.496000	2.219998
63.497000	2.225789
63.498000	2.232223
63.499000	2.237371
63.500000	2.241553
63.501000	2.244127
63.502000	2.243805
63.503000	2.241875
63.504000	2.237692
63.505000	2.232545
63.506000	2.226754
63.507000	2.220964
63.508000	2.217103
63.509000	2.215816
63.510000	2.215816
63.511000	2.219033
63.512000	2.223537
63.513000	2.230293
63.514000	2.238014
63.515000	2.244770
63.516000	2.250239
63.517000	2.255386
63.518000	2.257638
63.519000	2.258282
63.520000	2.257316
63.521000	2.254743
63.522000	2.249917
63.523000	2.244770
63.524000	2.238979
63.525000	2.235440
63.526000	2.233510
63.527000	2.233188
63.528000	2.235119
63.529000	2.237692
63.530000	2.242840
63.531000	2.248309
63.532000	2.253778
63.533000	2.257316
63.534000	2.259247
63.535000	2.259890
63.536000	2.258925
63.537000	2.257316
63.538000	2.253778
63.539000	2.248309
63.540000	2.244127
63.541000	2.240266
63.542000	2.237371
63.543000	2.237049
63.544000	2.237692
63.545000	2.240909
63.546000	2.245735
63.547000	2.252169
63.548000	2.257960
63.549000	2.263751
63.550000	2.266968
63.551000	2.269863
63.552000	2.271472
63.553000	2.271472
63.554000	2.269863
63.555000	2.268576
63.556000	2.266324
63.557000	2.263107
63.558000	2.260855
63.559000	2.261177
63.560000	2.262786
63.561000	2.264716
63.562000	2.269541
63.563000	2.274689
63.564000	2.281123
63.565000	2.287235
63.566000	2.290774
63.567000	2.292383
63.568000	2.294635
63.569000	2.293348
63.570000	2.292061
63.571000	2.288200
63.572000	2.283375
63.573000	2.278227
63.574000	2.273080
63.575000	2.268898
63.576000	2.267611
63.577000	2.266324
63.578000	2.266968
63.579000	2.268576
63.580000	2.270506
63.581000	2.274689
63.582000	2.277906
63.583000	2.281123
63.584000	2.281123
63.585000	2.280158
63.586000	2.278549
63.587000	2.275010
63.588000	2.271150
63.589000	2.265359
63.590000	2.260534
63.591000	2.255708
63.592000	2.252491
63.593000	2.251204
63.594000	2.251204
63.595000	2.253134
63.596000	2.256995
63.597000	2.261499
63.598000	2.266968
63.599000	2.271150
63.600000	2.274367
63.601000	2.275976
63.602000	2.275976
63.603000	2.272758
63.604000	2.269863
63.605000	2.263751
63.606000	2.257960
63.607000	2.251526
63.608000	2.247022
63.609000	2.242518
63.610000	2.239623
63.611000	2.238657
63.612000	2.238979
63.613000	2.241553
63.614000	2.245092
63.615000	2.247665
63.616000	2.249596
63.617000	2.250882
63.618000	2.249596
63.619000	2.247344
63.620000	2.243483
63.621000	2.239301
63.622000	2.235440
63.623000	2.230615
63.624000	2.228041
63.625000	2.227076
63.626000	2.227398
63.627000	2.229650
63.628000	2.233510
63.629000	2.238014
63.630000	2.243805
63.631000	2.249596
63.632000	2.255065
63.633000	2.258282
63.634000	2.261177
63.635000	2.261820
63.636000	2.262464
63.637000	2.260855
63.638000	2.258282
63.639000	2.256351
63.640000	2.253778
63.641000	2.251847
63.642000	2.251204
63.643000	2.252813
63.644000	2.255386
63.645000	2.259568
63.646000	2.265681
63.647000	2.272758
63.648000	2.278871
63.649000	2.284662
63.650000	2.290774
63.651000	2.294956
63.652000	2.297530
63.653000	2.298173
63.654000	2.298173
63.655000	2.297530
63.656000	2.295278
63.657000	2.294313
63.658000	2.293991
63.659000	2.294635
63.660000	2.297852
63.661000	2.302034
63.662000	2.308146
63.663000	2.316189
63.664000	2.323588
63.665000	2.331953
63.666000	2.338708
63.667000	2.343534
63.668000	2.346429
63.669000	2.348360
63.670000	2.349003
63.671000	2.349003
63.672000	2.347394
63.673000	2.347073
63.674000	2.347716
63.675000	2.350933
63.676000	2.354150
63.677000	2.360906
63.678000	2.369592
63.679000	2.379565
63.680000	2.389538
63.681000	2.399511
63.682000	2.409806
63.683000	2.417848
63.684000	2.424926
63.685000	2.430395
63.686000	2.433612
63.687000	2.434577
63.688000	2.435542
63.689000	2.435220
63.690000	2.433934
63.691000	2.433290
63.692000	2.434255
63.693000	2.436507
63.694000	2.441655
63.695000	2.447445
63.696000	2.456131
63.697000	2.465139
63.698000	2.473504
63.699000	2.481546
63.700000	2.488302
63.701000	2.495058
63.702000	2.499884
63.703000	2.503101
63.704000	2.504066
63.705000	2.504388
63.706000	2.503101
63.707000	2.501170
63.708000	2.500849
63.709000	2.502136
63.710000	2.504388
63.711000	2.509535
63.712000	2.516934
63.713000	2.524012
63.714000	2.533663
63.715000	2.541062
63.716000	2.547496
63.717000	2.554252
63.718000	2.557791
63.719000	2.561651
63.720000	2.563260
63.721000	2.562938
63.722000	2.561651
63.723000	2.560043
63.724000	2.558434
63.725000	2.556826
63.726000	2.558756
63.727000	2.561973
63.728000	2.565190
63.729000	2.570016
63.730000	2.577093
63.731000	2.584171
63.732000	2.589640
63.733000	2.594787
63.734000	2.598326
63.735000	2.599291
63.736000	2.600578
63.737000	2.599291
63.738000	2.597683
63.739000	2.593500
63.740000	2.589962
63.741000	2.588031
63.742000	2.586745
63.743000	2.586745
63.744000	2.588996
63.745000	2.592535
63.746000	2.597683
63.747000	2.603795
63.748000	2.609907
63.749000	2.614733
63.750000	2.618594
63.751000	2.619880
63.752000	2.621811
63.753000	2.620524
63.754000	2.616985
63.755000	2.613446
63.756000	2.607655
63.757000	2.603473
63.758000	2.598648
63.759000	2.595109
63.760000	2.593500
63.761000	2.592535
63.762000	2.594465
63.763000	2.596717
63.764000	2.599291
63.765000	2.602830
63.766000	2.605725
63.767000	2.607334
63.768000	2.607334
63.769000	2.606047
63.770000	2.602186
63.771000	2.598004
63.772000	2.591570
63.773000	2.586101
63.774000	2.580632
63.775000	2.577737
63.776000	2.574841
63.777000	2.574520
63.778000	2.576128
63.779000	2.579024
63.780000	2.583527
63.781000	2.587710
63.782000	2.591892
63.783000	2.594465
63.784000	2.596074
63.785000	2.595431
63.786000	2.594787
63.787000	2.592535
63.788000	2.590605
63.789000	2.585779
63.790000	2.582562
63.791000	2.579667
63.792000	2.578380
63.793000	2.578380
63.794000	2.580632
63.795000	2.583206
63.796000	2.587710
63.797000	2.591892
63.798000	2.595752
63.799000	2.598326
63.800000	2.599935
63.801000	2.600900
63.802000	2.600900
63.803000	2.598648
63.804000	2.595752
63.805000	2.590283
63.806000	2.585458
63.807000	2.580954
63.808000	2.576772
63.809000	2.575485
63.810000	2.575485
63.811000	2.576128
63.812000	2.579024
63.813000	2.582884
63.814000	2.586101
63.815000	2.590283
63.816000	2.591892
63.817000	2.593500
63.818000	2.592214
63.819000	2.591248
63.820000	2.588031
63.821000	2.583849
63.822000	2.578380
63.823000	2.572589
63.824000	2.568086
63.825000	2.564225
63.826000	2.562295
63.827000	2.560686
63.828000	2.561651
63.829000	2.564225
63.830000	2.569051
63.831000	2.572911
63.832000	2.577093
63.833000	2.580954
63.834000	2.583206
63.835000	2.584493
63.836000	2.584493
63.837000	2.581597
63.838000	2.578702
63.839000	2.573876
63.840000	2.569051
63.841000	2.565512
63.842000	2.563582
63.843000	2.563260
63.844000	2.562295
63.845000	2.564225
63.846000	2.567442
63.847000	2.571946
63.848000	2.576772
63.849000	2.580632
63.850000	2.583849
63.851000	2.584493
63.852000	2.584814
63.853000	2.582562
63.854000	2.580310
63.855000	2.575485
63.856000	2.570337
63.857000	2.567120
63.858000	2.563260
63.859000	2.560365
63.860000	2.560043
63.861000	2.562616
63.862000	2.566155
63.863000	2.571624
63.864000	2.577415
63.865000	2.583849
63.866000	2.588353
63.867000	2.591248
63.868000	2.593179
63.869000	2.593500
63.870000	2.591570
63.871000	2.588675
63.872000	2.584171
63.873000	2.580632
63.874000	2.575806
63.875000	2.573233
63.876000	2.572268
63.877000	2.572589
63.878000	2.574520
63.879000	2.578058
63.880000	2.582884
63.881000	2.587066
63.882000	2.590605
63.883000	2.593179
63.884000	2.594787
63.885000	2.593822
63.886000	2.592535
63.887000	2.587388
63.888000	2.583527
63.889000	2.577093
63.890000	2.571946
63.891000	2.568086
63.892000	2.565834
63.893000	2.564868
63.894000	2.566477
63.895000	2.568086
63.896000	2.572589
63.897000	2.577415
63.898000	2.582241
63.899000	2.586101
63.900000	2.588996
63.901000	2.590605
63.902000	2.591570
63.903000	2.589962
63.904000	2.587710
63.905000	2.582884
63.906000	2.578702
63.907000	2.574198
63.908000	2.571303
63.909000	2.570337
63.910000	2.570981
63.911000	2.573233
63.912000	2.578058
63.913000	2.582884
63.914000	2.589318
63.915000	2.594465
63.916000	2.597683
63.917000	2.599291
63.918000	2.598326
63.919000	2.597039
63.920000	2.593179
63.921000	2.588675
63.922000	2.583527
63.923000	2.577737
63.924000	2.573555
63.925000	2.569694
63.926000	2.568729
63.927000	2.569694
63.928000	2.571624
63.929000	2.576128
63.930000	2.580954
63.931000	2.586423
63.932000	2.590927
63.933000	2.595431
63.934000	2.597683
63.935000	2.598648
63.936000	2.597361
63.937000	2.595109
63.938000	2.590605
63.939000	2.585136
63.940000	2.580632
63.941000	2.575163
63.942000	2.572268
63.943000	2.570659
63.944000	2.570981
63.945000	2.572268
63.946000	2.576450
63.947000	2.579989
63.948000	2.586101
63.949000	2.589640
63.950000	2.593179
63.951000	2.595109
63.952000	2.594465
63.953000	2.593179
63.954000	2.589318
63.955000	2.583849
63.956000	2.577093
63.957000	2.570659
63.958000	2.566155
63.959000	2.562616
63.960000	2.560365
63.961000	2.559399
63.962000	2.560686
63.963000	2.562616
63.964000	2.565190
63.965000	2.568729
63.966000	2.572268
63.967000	2.574841
63.968000	2.575485
63.969000	2.574198
63.970000	2.570016
63.971000	2.565512
63.972000	2.560043
63.973000	2.554574
63.974000	2.550392
63.975000	2.546531
63.976000	2.545566
63.977000	2.545888
63.978000	2.546853
63.979000	2.549426
63.980000	2.553287
63.981000	2.558113
63.982000	2.562616
63.983000	2.565834
63.984000	2.568086
63.985000	2.569694
63.986000	2.567764
63.987000	2.564225
63.988000	2.559399
63.989000	2.553609
63.990000	2.547496
63.991000	2.542671
63.992000	2.538488
63.993000	2.536558
63.994000	2.536558
63.995000	2.537845
63.996000	2.541384
63.997000	2.546209
63.998000	2.551035
63.999000	2.554896
64.000000	2.557791
64.001000	2.559399
64.002000	2.559721
64.003000	2.558113
64.004000	2.555217
64.005000	2.550713
64.006000	2.546853
64.007000	2.543636
64.008000	2.541384
64.009000	2.539775
64.010000	2.540419
64.011000	2.541706
64.012000	2.545566
64.013000	2.549748
64.014000	2.554896
64.015000	2.559399
64.016000	2.562295
64.017000	2.564225
64.018000	2.565834
64.019000	2.566155
64.020000	2.563903
64.021000	2.561651
64.022000	2.558113
64.023000	2.553930
64.024000	2.551678
64.025000	2.548783
64.026000	2.549105
64.027000	2.550392
64.028000	2.552965
64.029000	2.556826
64.030000	2.561330
64.031000	2.566477
64.032000	2.570016
64.033000	2.573233
64.034000	2.575806
64.035000	2.575163
64.036000	2.573876
64.037000	2.569694
64.038000	2.565512
64.039000	2.559721
64.040000	2.554574
64.041000	2.549748
64.042000	2.546209
64.043000	2.545566
64.044000	2.545244
64.045000	2.545244
64.046000	2.548140
64.047000	2.551678
64.048000	2.555861
64.049000	2.559078
64.050000	2.560686
64.051000	2.562295
64.052000	2.561973
64.053000	2.561008
64.054000	2.557791
64.055000	2.554896
64.056000	2.551035
64.057000	2.546853
64.058000	2.545244
64.059000	2.544279
64.060000	2.544279
64.061000	2.545566
64.062000	2.547496
64.063000	2.551035
64.064000	2.554574
64.065000	2.558756
64.066000	2.561330
64.067000	2.563260
64.068000	2.562616
64.069000	2.560043
64.070000	2.555861
64.071000	2.549748
64.072000	2.543957
64.073000	2.536880
64.074000	2.532698
64.075000	2.528194
64.076000	2.525942
64.077000	2.526264
64.078000	2.528194
64.079000	2.532698
64.080000	2.537845
64.081000	2.542671
64.082000	2.548783
64.083000	2.552000
64.084000	2.554574
64.085000	2.554896
64.086000	2.553930
64.087000	2.549748
64.088000	2.545244
64.089000	2.540097
64.090000	2.533341
64.091000	2.529481
64.092000	2.525620
64.093000	2.523368
64.094000	2.522725
64.095000	2.523368
64.096000	2.524655
64.097000	2.526907
64.098000	2.530124
64.099000	2.533341
64.100000	2.535915
64.101000	2.536558
64.102000	2.536558
64.103000	2.533985
64.104000	2.531411
64.105000	2.526585
64.106000	2.521760
64.107000	2.516934
64.108000	2.513395
64.109000	2.512430
64.110000	2.512108
64.111000	2.514682
64.112000	2.518864
64.113000	2.523047
64.114000	2.528516
64.115000	2.535915
64.116000	2.541384
64.117000	2.545566
64.118000	2.547818
64.119000	2.548461
64.120000	2.547496
64.121000	2.544601
64.122000	2.541062
64.123000	2.536558
64.124000	2.533019
64.125000	2.530124
64.126000	2.528194
64.127000	2.526907
64.128000	2.526907
64.129000	2.528837
64.130000	2.532054
64.131000	2.534950
64.132000	2.539454
64.133000	2.541062
64.134000	2.544601
64.135000	2.544923
64.136000	2.543636
64.137000	2.540097
64.138000	2.534950
64.139000	2.530124
64.140000	2.525942
64.141000	2.520795
64.142000	2.517899
64.143000	2.516612
64.144000	2.517256
64.145000	2.520795
64.146000	2.526264
64.147000	2.531733
64.148000	2.537845
64.149000	2.542671
64.150000	2.547175
64.151000	2.549748
64.152000	2.551035
64.153000	2.549105
64.154000	2.545244
64.155000	2.541062
64.156000	2.533985
64.157000	2.528516
64.158000	2.524977
64.159000	2.523047
64.160000	2.523047
64.161000	2.524977
64.162000	2.528516
64.163000	2.532698
64.164000	2.537845
64.165000	2.543314
64.166000	2.548461
64.167000	2.551357
64.168000	2.552322
64.169000	2.551357
64.170000	2.549748
64.171000	2.545244
64.172000	2.540740
64.173000	2.535593
64.174000	2.531733
64.175000	2.530124
64.176000	2.529481
64.177000	2.531089
64.178000	2.533663
64.179000	2.536880
64.180000	2.541384
64.181000	2.545888
64.182000	2.550070
64.183000	2.554896
64.184000	2.558113
64.185000	2.561973
64.186000	2.564225
64.187000	2.565190
64.188000	2.566477
64.189000	2.565834
64.190000	2.565834
64.191000	2.567442
64.192000	2.569372
64.193000	2.571946
64.194000	2.575485
64.195000	2.579667
64.196000	2.584493
64.197000	2.588996
64.198000	2.590605
64.199000	2.591248
64.200000	2.589640
64.201000	2.586101
64.202000	2.580954
64.203000	2.574198
64.204000	2.566477
64.205000	2.559399
64.206000	2.551035
64.207000	2.545566
64.208000	2.539454
64.209000	2.536880
64.210000	2.535271
64.211000	2.535271
64.212000	2.539454
64.213000	2.544279
64.214000	2.550070
64.215000	2.555861
64.216000	2.561651
64.217000	2.566155
64.218000	2.569694
64.219000	2.571946
64.220000	2.574198
64.221000	2.573233
64.222000	2.572589
64.223000	2.570659
64.224000	2.569051
64.225000	2.567764
64.226000	2.569372
64.227000	2.570337
64.228000	2.573876
64.229000	2.577737
64.230000	2.582562
64.231000	2.586101
64.232000	2.589318
64.233000	2.589962
64.234000	2.590283
64.235000	2.588996
64.236000	2.586101
64.237000	2.581275
64.238000	2.576128
64.239000	2.569694
64.240000	2.562938
64.241000	2.557147
64.242000	2.554252
64.243000	2.552644
64.244000	2.552322
64.245000	2.554896
64.246000	2.559078
64.247000	2.564225
64.248000	2.568729
64.249000	2.573555
64.250000	2.577415
64.251000	2.579989
64.252000	2.581275
64.253000	2.579989
64.254000	2.578058
64.255000	2.575485
64.256000	2.571303
64.257000	2.566799
64.258000	2.562616
64.259000	2.558434
64.260000	2.556826
64.261000	2.555861
64.262000	2.556504
64.263000	2.559078
64.264000	2.561008
64.265000	2.564225
64.266000	2.566799
64.267000	2.567442
64.268000	2.567442
64.269000	2.565834
64.270000	2.563260
64.271000	2.560043
64.272000	2.556182
64.273000	2.551035
64.274000	2.547496
64.275000	2.545888
64.276000	2.544923
64.277000	2.545566
64.278000	2.548140
64.279000	2.552000
64.280000	2.555861
64.281000	2.559399
64.282000	2.563260
64.283000	2.566155
64.284000	2.566799
64.285000	2.566477
64.286000	2.564547
64.287000	2.561008
64.288000	2.556826
64.289000	2.552000
64.290000	2.545888
64.291000	2.541384
64.292000	2.537523
64.293000	2.535915
64.294000	2.536237
64.295000	2.538810
64.296000	2.541706
64.297000	2.547175
64.298000	2.551035
64.299000	2.556182
64.300000	2.558756
64.301000	2.560686
64.302000	2.560365
64.303000	2.559078
64.304000	2.555861
64.305000	2.551678
64.306000	2.547175
64.307000	2.542671
64.308000	2.538488
64.309000	2.536237
64.310000	2.533341
64.311000	2.529481
64.312000	2.524333
64.313000	2.516934
64.314000	2.505031
64.315000	2.488302
64.316000	2.466104
64.317000	2.437472
64.318000	2.403050
64.319000	2.362193
64.320000	2.316511
64.321000	2.265359
64.322000	2.207130
64.323000	2.143110
64.324000	2.077804
64.325000	2.012497
64.326000	1.949443
64.327000	1.887675
64.328000	1.825586
64.329000	1.768322
64.330000	1.718135
64.331000	1.677600
64.332000	1.650255
64.333000	1.647360
64.334000	1.677922
64.335000	1.744515
64.336000	1.854218
64.337000	2.008959
64.338000	2.210991
64.339000	2.456775
